"V1";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V158";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316"
12516;2002;1;7;1;9881;259;200;571;;;4;1;0;0;0;0;0;3;6;3;3;67;;;12;2;1;1;80;5;19;18;18;10;1;7;1;1;1;18;6;10;19;7;18;2;;;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;1;3;1;1;8;2;2;3;3;3;3;3;3;3;3;3;3;8;;8;3;3;3;1;1;3;1;3;1;3;1;1;3;3;8;1;8;4;4;3;3;4;1;1;1;1;2;3;1;5;4;5;1;8;1;1;1;1;1;5;8;1;1;5;5;5;1;2;5;5;1;3;1;3;5;1;1;5;1;1;1;1;5;8;2;8;4;8;8;5;1;8;1;1;1;8;5;5;8;1;1;4;3;2;2;1;4;4;4;4;4;4;3;3;3;3;5;10;18;18;18;18;10;18;10;18;8;8;8;8;1;8;2;8;1;3;3;3;3;3;3;3;3;3;8;8;8;8;8;8;8;8;1;8;8;8;8;8;8;8;8;3;8;8;8;8;8;8;8;8;1;2;;2;;2;2;5;8;2;8;1;5;1;5;2;2;2;8;8;1;1;1;1;1;;1;1;1;;1;78;3;18;18;3;2;0;1;0;0;9881;1;2;1;1;120;120;2;1;17;;;;;;;;6;2;23;2;;;;1;;;200;540;;;11726;1,1726;1,10529;4;1,346508
12516;2002;1;7;5;9850;259;720;531;;;2;1;0;0;0;0;0;2;1;2;1;3;6;;13;1;1;1;1;6;0;2;3;3;1;0;0;4;4;4;4;4;0;5;0;1;1;2;;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;3;2;2;1;1;1;4;2;3;2;4;2;2;3;2;2;2;3;2;1;2;3;8;2;2;2;1;3;3;2;2;1;3;1;2;4;1;2;1;2;2;1;3;3;4;1;1;3;3;3;3;2;1;3;1;5;3;3;3;1;3;3;3;5;5;8;3;1;3;5;3;3;5;2;1;2;2;3;1;1;1;1;3;3;5;8;2;2;3;8;3;5;1;5;3;1;2;3;2;2;2;4;4;4;3;3;3;2;2;2;2;5;5;5;5;8;4;7;2;9;1;2;3;2;3;1;3;2;4;1;2;8;2;3;2;2;2;8;2;3;8;3;3;3;3;3;8;3;3;3;3;3;2;3;3;8;3;4;4;4;2;1;8;4;8;3;2;;2;;2;2;3;2;1;3;8;;1;1;2;2;2;2;3;2;6;;;;;;;;;1;34;2;2;5;3;2;1;0;0;0;9850;2;1;6;4;;;10;;;;;;;;;;;1;67;6;;;;;;;620;651;;;6631;0,6631;1,05558;4;0,696454
12516;2002;1;15;2;9800;260;1020;720;530;701;2;0;1;1;0;0;0;2;1;3;3;60;;;10;3;1;10;8;7;18;18;18;2;3;5;4;8;3;6;6;3;3;8;7;2;;;1;3;8;8;8;1;2;1;8;3;1;8;1;3;2;1;2;2;3;2;2;2;1;4;2;2;2;2;3;4;2;3;3;4;2;1;4;1;3;2;3;2;2;3;3;1;2;1;2;2;8;3;2;2;2;3;3;2;3;4;2;1;1;1;2;3;3;4;2;1;2;4;3;2;2;1;3;3;2;3;5;5;2;5;8;3;5;2;3;2;2;8;4;2;4;4;3;3;1;1;4;2;2;4;4;2;2;8;2;3;4;2;2;4;4;4;8;4;3;2;3;2;2;2;4;3;4;3;2;4;3;1;3;2;2;5;5;5;9;2;10;4;6;0;3;3;2;4;1;3;2;4;3;3;8;3;4;2;4;1;4;3;4;4;4;5;3;4;2;5;5;3;3;2;4;1;4;2;5;3;4;4;4;2;4;2;5;1;3;2;;1;3;1;2;3;3;1;2;1;1;1;1;1;1;1;1;4;2;1;2;1;1;1;1;2;2;97;1;77;3;3;4;3;2;1;0;0;0;9800;3;3;2;1;170;170;9;;;;;;;;;;;1;24;2;;;;1;;;670;620;650;610;9273;0,9273;1,05558;12;0,973943
12516;2002;1;18;3;9800;91;440;550;;;3;0;1;0;1;0;0;3;80;;;;;;80;4;1;80;80;6;5;6;4;3;4;6;2;19;19;19;19;3;19;19;2;2;;;18;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;1;1;2;2;1;3;4;2;2;3;4;5;3;8;4;3;4;8;8;;8;8;3;8;1;2;8;3;3;1;8;1;1;8;3;1;8;2;3;3;8;2;1;1;1;2;2;2;3;1;1;3;5;3;5;5;4;3;2;2;4;2;8;3;4;2;2;2;8;4;4;3;2;3;8;5;8;3;5;3;3;4;4;2;1;1;2;2;4;4;5;1;2;3;1;2;3;5;2;5;1;3;4;4;2;2;8;4;4;8;3;3;4;3;3;3;3;3;6;3;4;7;3;10;8;6;0;4;4;2;5;1;2;2;5;8;4;4;1;5;1;2;1;5;8;4;3;2;5;1;2;3;5;8;3;3;1;4;1;2;1;5;8;4;4;5;3;2;4;5;5;8;2;;2;;2;2;8;4;8;3;2;;2;;2;2;8;2;4;2;1;3;1;8;97;10;;2;97;1;55;1;6;6;3;1;1;0;0;0;9800;3;3;2;1;270;270;3;2;2;32;91410;8010;8010;;;;15;2;46;4;135;8;5;1;9141;;430;500;;;13709;1,3709;1;7;1,3709
12516;2002;1;14;5;9800;260;571;;;;2;0;1;1;0;0;0;1;1;3;1;3;;;1;8;;1;1;10;5;0;7;0;5;5;5;10;8;0;8;0;6;0;8;1;1;1;;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;4;1;1;1;1;1;1;2;1;1;1;1;4;1;8;8;8;3;3;3;3;8;3;8;8;2;2;1;3;2;2;1;2;2;2;1;8;2;2;2;2;1;1;1;1;1;1;1;5;5;2;2;1;5;2;1;5;1;5;5;1;8;5;5;5;1;1;1;5;5;1;5;2;8;1;1;1;1;3;8;5;5;1;8;1;3;3;2;5;1;2;8;1;5;8;1;2;5;2;2;2;8;1;4;8;3;4;4;4;4;2;1;5;5;5;10;2;10;7;9;1;3;4;1;3;1;4;1;4;3;3;2;1;3;1;3;1;4;3;3;4;1;3;3;4;1;5;5;3;8;1;5;1;5;8;8;4;3;5;8;3;1;2;5;1;3;2;;2;;2;1;1;1;1;2;1;1;1;1;2;2;2;1;4;2;6;;;;;;;;;2;31;5;2;2;3;1;1;0;0;0;9800;3;1;6;4;;;10;;;;;;;;;;;1;70;7;;;;;;;540;;;;13760;1,376;1,05558;12;1,445213
12516;2002;1;17;3;9800;91;531;910;210;583;2;0;1;1;1;0;0;2;2;3;2;55;;;2;2;;2;2;6;10;1;3;0;2;3;18;4;10;3;6;0;3;3;18;1;2;1;;1;1;1;8;1;3;3;1;1;3;3;3;3;3;1;2;1;3;2;2;3;3;3;2;2;3;3;3;3;2;2;3;3;2;4;1;1;3;2;3;2;2;2;3;2;8;2;2;2;2;3;2;8;1;2;2;8;3;3;2;1;2;1;1;1;1;1;2;2;4;4;4;3;3;2;4;4;3;4;4;4;5;2;4;3;3;4;3;1;3;4;8;2;4;4;4;3;5;3;2;8;1;4;4;2;2;4;4;3;2;3;3;2;3;2;4;3;2;2;4;2;2;2;2;3;4;2;2;3;2;2;2;3;4;5;4;5;8;2;10;7;7;18;3;3;1;4;8;8;2;8;3;4;3;1;8;8;8;2;8;3;4;3;2;8;8;8;3;8;3;4;4;1;5;8;8;2;8;3;8;8;8;8;8;8;8;8;8;1;2;1;1;2;1;2;2;1;2;1;2;1;2;1;2;1;1;4;4;1;5;;1;2;7;;1;2;2;55;2;8;18;3;2;0;0;1;0;9800;1;3;3;1;910;910;5;2;1;;32230;8535;853150;;;;2;1;46;4;133;4;3;2;3223;;651;810;210;570;14490;1,449;0,9395;7;1,420194
12516;2002;1;15;2;9800;260;570;760;720;440;3;0;1;0;1;0;0;3;6;2;3;67;1;;3;2;2;5;1;5;0;5;0;10;18;0;18;5;0;5;5;10;0;0;5;2;;;5;2;3;3;3;1;3;1;3;2;2;3;3;3;1;1;2;1;1;2;1;1;1;3;3;3;2;2;5;5;2;4;4;5;3;2;3;1;3;3;3;2;1;3;1;3;1;1;1;1;3;3;2;2;1;4;4;2;4;3;2;1;1;2;1;3;3;1;5;5;1;5;3;1;3;1;3;5;4;3;1;5;4;1;1;1;3;5;1;2;3;5;5;2;3;5;4;1;1;1;5;1;2;1;2;5;4;5;1;4;3;1;2;5;3;5;3;5;4;4;5;2;2;1;4;4;4;2;4;4;3;3;2;4;5;3;4;5;10;2;8;5;10;0;1;3;1;8;1;8;1;8;1;8;8;1;3;8;8;1;8;5;3;3;1;5;3;3;1;1;4;5;8;3;5;1;3;1;8;1;5;5;5;1;5;1;5;1;1;1;2;2;;2;4;4;1;1;4;1;5;1;5;2;2;2;4;1;1;1;1;1;3;97;1;2;8;4;1;71;2;7;10;1;2;0;1;0;0;9800;3;4;2;1;100;100;2;1;1;;93300;7490;7490;;;;6;1;30;3;135;8;5;1;9330;;530;680;620;430;9273;0,9273;1,10529;12;1,064828
12516;2002;1;8;3;9500;261;720;;;;4;0;1;1;1;0;0;3;5;1;4;38;98;;5;3;;5;90;1;4;1;6;1;5;5;3;0;4;18;7;0;5;5;7;2;;;1;3;8;3;8;1;2;8;8;2;1;8;2;3;8;2;1;1;1;2;2;1;1;4;3;3;3;3;5;3;2;4;4;5;4;4;2;2;3;2;3;8;1;3;3;2;2;1;1;1;8;3;8;2;2;3;8;3;3;3;2;2;8;8;1;3;8;8;1;3;1;2;2;2;1;1;8;5;3;3;4;5;1;1;3;8;8;5;1;2;1;4;2;1;3;5;1;2;2;2;3;1;2;1;3;4;3;3;1;2;5;2;1;1;4;3;3;8;2;3;4;2;2;2;4;4;4;3;4;4;3;3;3;3;5;4;7;5;8;2;10;5;7;2;4;4;2;3;1;3;2;8;1;4;3;2;3;2;3;2;4;2;4;3;3;5;3;3;3;4;3;4;4;3;4;2;4;2;4;3;4;4;4;3;8;4;4;2;3;2;;2;;1;2;3;3;1;2;1;4;2;;2;2;2;2;3;1;1;1;1;1;1;10;;1;97;2;55;2;3;6;1;2;1;0;0;0;9500;3;2;6;1;270;270;2;2;2;30;51324;8543;853215;;;;16;1;46;4;133;5;3;1;5132;;620;;;;8287;0,8287;1,00213;11;0,845871
12516;2002;1;16;2;9500;261;530;620;;;3;1;0;0;0;0;0;2;7;3;2;11;1;;1;2;1;7;7;6;4;4;2;2;8;5;18;7;5;3;3;4;8;7;18;1;6;1;;2;1;3;8;1;2;3;3;2;3;2;3;3;2;3;2;2;1;1;2;2;2;3;3;3;3;2;3;4;2;3;4;4;3;1;4;8;3;3;2;2;2;2;3;2;1;2;2;2;2;3;2;8;8;3;2;2;3;4;2;2;1;8;1;3;8;3;3;2;2;3;3;2;4;2;2;4;2;3;3;4;8;1;2;3;8;4;4;2;3;3;2;2;3;4;4;4;4;2;4;2;1;3;8;2;2;4;2;2;1;3;1;2;2;4;8;8;2;2;3;3;1;2;3;3;4;2;3;4;3;3;3;3;5;4;4;4;6;3;8;5;7;2;3;3;2;4;1;3;2;4;3;4;3;2;3;2;3;2;4;3;4;3;2;4;2;3;2;4;3;3;3;2;4;2;3;2;4;3;4;4;4;3;2;3;4;3;3;2;;2;;2;2;4;3;2;2;1;5;1;28;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;2;65;1;7;7;1;1;1;0;0;0;9500;3;2;1;1;100;100;1;1;1;;93300;7490;7490;;;;7;1;36;3;135;8;5;1;9330;;650;622;;;9357;0,9357;1,10813;11;1,115513
12516;2002;1;22;4;9670;137;571;720;400;740;2;0;1;1;1;0;0;2;6;2;3;67;;;8;1;1;1;6;5;5;6;3;10;8;6;2;6;5;5;7;9;8;7;2;1;5;2;;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1;2;2;1;1;3;8;8;2;3;4;4;2;3;8;5;3;1;3;2;3;3;3;2;1;2;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;3;1;1;3;8;1;5;2;2;1;1;3;5;2;2;2;5;2;1;1;5;5;4;1;2;1;1;2;1;4;5;1;1;4;1;5;5;1;3;2;2;2;3;1;1;2;3;1;1;1;5;3;3;1;2;3;2;2;3;4;4;4;2;3;4;2;2;3;2;5;10;4;18;18;18;10;18;18;18;4;4;2;4;1;4;2;8;1;4;3;4;3;4;4;4;3;4;1;8;8;8;8;8;8;8;4;5;5;8;8;5;5;5;5;3;8;8;8;8;8;8;8;8;1;2;;1;1;1;2;1;2;1;2;1;5;1;5;2;2;2;1;4;3;1;5;;1;97;10;;1;97;2;47;2;18;18;1;2;1;0;0;0;9670;2;1;6;4;;;11;;;;;;;;;;;1;54;5;;;;;;;540;620;400;630;14006;1,4006;1,10529;7;1,608323
12516;2002;1;30;1;9670;137;900;530;720;780;2;0;1;1;1;0;0;2;1;3;2;28;2;;1;4;;1;8;8;8;7;3;0;7;2;3;4;3;5;3;0;5;5;5;2;;;1;2;2;1;3;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;3;3;2;2;2;3;4;2;2;3;3;2;1;2;2;3;3;3;2;1;8;8;8;1;2;1;1;3;3;1;8;2;3;2;8;4;3;2;1;8;2;2;1;3;4;1;4;4;3;2;4;4;2;4;4;4;4;4;2;4;4;3;3;8;5;4;2;4;2;3;3;4;5;4;2;2;2;2;4;1;3;3;4;2;3;2;1;2;3;1;4;4;1;3;3;2;2;4;2;2;1;1;1;3;2;1;3;2;1;3;2;1;5;3;3;6;7;10;4;8;0;4;4;2;5;1;3;2;4;3;4;3;2;5;2;3;1;4;4;4;3;2;5;2;3;2;5;3;4;3;2;5;1;3;1;5;2;4;8;4;1;1;8;4;1;2;2;;2;;1;2;2;2;1;2;1;1;1;1;8;2;1;1;2;3;1;4;1;3;7;10;;3;7;2;79;3;2;9;1;2;1;0;0;0;9670;2;4;4;1;660;660;9;;;;;;;;;;;1;22;2;;;;2;;;800;650;620;672;23509;2,3509;1,05558;7;2,46915
12516;2002;1;24;2;9670;137;400;720;600;;3;0;1;0;0;0;0;2;6;3;2;2;;;90;;3;6;6;2;5;8;2;9;5;4;2;0;2;10;3;9;5;4;1;3;;;5;3;3;3;3;3;3;2;3;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;4;2;2;5;3;4;3;1;3;1;3;2;3;1;1;2;2;3;2;2;1;1;1;2;2;1;2;2;2;2;3;8;1;1;1;1;1;3;3;2;3;3;1;1;2;3;1;1;1;5;1;3;5;5;3;1;1;3;5;5;5;5;1;5;1;1;1;5;1;1;1;1;5;1;2;1;1;2;2;5;1;1;2;3;4;3;5;4;4;4;4;3;4;2;1;2;4;4;4;3;2;4;3;1;2;2;1;3;18;9;1;8;5;5;0;10;3;4;2;3;1;3;2;5;1;3;3;3;3;3;3;3;3;3;4;2;3;4;4;4;3;4;3;5;5;1;3;1;3;2;5;1;5;5;5;5;1;5;5;5;1;2;;2;;1;2;5;5;8;8;1;5;1;5;2;2;2;2;3;1;2;2;2;8;97;10;;8;97;1;70;3;7;13;3;2;1;0;0;0;9670;2;2;1;1;100;100;2;1;1;;61122;200;200;;;;6;2;31;3;134;8;5;1;6112;;400;620;900;;15534;1,5534;1,10529;7;1,783785
12516;2002;1;24;1;9670;137;740;;;;3;0;1;1;1;0;0;2;8;3;2;2;;;8;2;;1;80;4;5;8;2;1;3;9;6;5;4;8;2;1;4;9;7;3;;;7;3;2;1;3;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;1;1;1;3;2;2;2;4;5;5;4;4;3;3;3;4;1;2;3;2;3;3;1;3;2;3;1;2;1;1;3;2;2;3;2;2;2;2;2;3;1;2;2;2;1;3;2;2;3;4;1;3;1;1;1;1;2;4;3;2;2;4;2;5;2;3;2;5;3;2;2;2;1;2;4;4;1;3;2;1;4;3;1;2;4;3;3;3;4;1;5;2;1;1;3;4;3;2;3;3;3;2;2;8;8;8;8;8;8;8;3;3;3;3;5;3;6;7;2;9;10;8;1;4;1;8;8;8;8;8;8;8;1;8;8;8;8;8;8;8;8;2;8;8;8;8;8;8;8;8;3;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;3;2;;2;;2;8;8;8;8;8;8;;1;7;2;2;2;8;8;2;1;2;1;3;97;2;1;3;97;2;79;2;7;10;3;2;0;1;0;0;9670;2;2;2;1;180;180;3;4;7;;;;;52202;5210;5210;8;2;22;2;;;;1;;5220;630;;;;23509;2,3509;0,9075;7;2,112143
12516;2002;1;31;2;9670;137;720;572;;;3;0;1;1;1;0;0;3;90;;;;;8;90;;;90;8;5;6;5;4;5;4;7;4;5;4;5;2;5;5;7;4;1;7;2;;3;2;2;1;3;1;3;2;2;3;3;2;3;3;2;2;1;2;2;2;2;2;4;3;4;2;3;3;2;3;2;2;4;3;4;2;2;3;2;2;2;1;2;3;2;1;2;1;1;2;3;2;2;8;2;8;2;2;8;1;1;1;2;1;3;2;2;3;4;4;4;1;1;2;1;2;5;3;3;4;4;2;2;2;8;3;5;2;2;8;4;2;1;3;8;2;3;2;1;5;2;;4;4;4;4;5;3;3;4;5;3;3;4;4;4;1;4;2;3;4;1;2;1;1;1;2;3;3;3;2;3;2;5;3;5;5;5;5;5;5;5;5;3;3;3;3;2;1;3;3;2;3;3;3;3;2;2;2;3;2;3;3;3;3;3;3;3;3;2;1;2;3;3;2;1;2;3;1;5;3;8;8;2;2;5;8;3;2;;2;;2;1;2;2;1;2;1;5;1;5;2;2;2;1;3;1;1;6;;2;97;7;;4;7;1;72;4;7;7;3;1;1;0;0;0;9670;2;3;2;1;100;100;2;1;1;;82320;2520;2520;;;;8;1;29;2;134;8;5;1;8232;;620;550;;;15534;1,5534;1;7;1,5534
12516;2002;2;4;5;9670;137;571;471;;;1;1;0;0;0;0;0;4;6;3;3;67;;;8;1;1;8;6;5;1;7;4;8;3;9;2;4;3;7;5;8;2;9;1;2;;;11;2;2;3;2;8;8;8;8;8;8;8;8;8;8;8;8;8;1;3;2;1;2;3;2;2;3;3;3;2;2;3;3;3;3;1;3;2;3;2;3;1;1;2;2;2;1;2;1;1;2;3;2;2;2;2;2;2;4;1;1;8;2;8;8;3;1;8;4;2;1;2;1;2;1;1;3;5;8;8;8;2;5;1;8;5;5;5;3;8;8;1;2;3;8;4;1;1;2;1;5;5;1;1;1;1;1;4;3;1;1;1;8;2;1;1;8;1;8;3;3;2;2;2;3;3;3;1;8;2;2;3;3;3;4;7;3;2;7;2;7;4;6;1;4;4;2;5;1;4;2;5;1;4;4;2;5;2;4;2;5;2;4;4;3;4;2;3;3;4;3;4;4;2;4;1;3;1;4;1;8;8;8;2;2;8;3;8;3;2;;2;;2;2;3;2;1;2;1;5;1;28;2;2;2;2;3;3;1;5;;1;97;7;;1;97;1;38;2;18;18;3;2;1;0;0;0;9670;2;1;1;4;;;10;;;;;;;;;;;2;63;6;;;;;;;540;460;;;11364;1,1364;1,10529;7;1,304939
12516;2002;2;6;2;9240;151;720;530;910;;2;0;1;1;1;0;0;2;8;2;3;2;;;8;1;;1;1;4;5;6;8;8;6;8;3;4;5;6;9;8;4;9;4;2;;;7;3;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;2;4;3;4;2;4;4;4;4;1;4;3;3;3;3;3;3;3;3;2;2;2;3;3;2;3;2;2;2;2;3;3;3;3;2;2;2;1;2;3;2;4;2;4;5;5;4;1;4;1;3;4;2;3;4;4;2;4;1;2;1;1;1;1;1;1;1;1;4;5;4;3;4;3;4;1;1;4;1;1;1;5;1;1;4;4;3;3;1;1;2;2;1;2;2;1;1;2;1;2;3;2;2;3;1;2;2;3;3;8;5;6;6;4;7;4;7;6;3;8;8;8;1;2;2;2;3;4;4;8;3;2;4;4;2;4;3;3;3;2;3;3;3;4;4;5;3;4;4;1;3;1;5;2;5;3;8;8;3;8;3;8;3;2;;2;;2;1;3;3;1;2;2;;1;7;2;2;2;2;4;3;1;2;1;3;1;3;1;3;1;1;74;2;9;13;3;2;0;1;0;0;9240;2;3;2;1;100;100;9;;;;;;;;;;;1;27;2;;;;1;;;620;650;810;;15534;1,5534;0,9075;7;1,395637
12516;2002;2;3;3;9240;151;530;570;;;2;0;1;0;1;0;0;1;1;3;2;35;;;1;3;;1;1;8;7;5;7;2;7;4;5;7;7;3;7;4;7;5;6;1;1;1;;1;3;1;3;1;3;1;1;1;3;1;1;1;1;3;2;1;2;2;2;2;1;2;3;1;1;2;3;2;2;2;3;3;2;2;4;2;2;2;2;2;2;3;2;2;2;2;2;2;3;2;2;2;1;2;2;2;2;3;1;1;1;8;1;1;5;4;3;4;5;5;5;4;4;3;4;2;3;4;3;3;3;4;5;4;3;3;4;2;4;2;3;3;3;2;4;4;5;5;2;4;1;4;3;2;2;5;5;4;2;5;5;5;2;2;5;1;2;2;2;1;1;3;1;2;2;2;2;3;1;1;2;2;2;4;4;5;8;3;9;5;8;1;3;4;2;5;1;3;1;5;3;4;4;2;4;2;3;1;5;3;4;4;2;5;2;3;1;4;4;4;5;3;5;1;4;2;5;3;3;3;3;2;1;2;4;1;3;2;;1;1;2;2;2;2;1;2;1;1;1;1;2;2;1;2;4;3;1;3;1;3;1;10;;1;1;2;58;4;8;8;3;1;0;0;1;0;9240;2;4;4;1;870;870;4;2;1;;34600;7530;7530;;;;1;1;43;4;133;4;3;2;3460;;650;530;;;14490;1,449;1,05558;7;1,521885
12516;2002;1;31;4;9480;168;550;160;210;;3;0;1;1;1;0;0;3;8;3;2;2;;;8;1;;8;8;2;3;7;5;8;8;10;3;4;3;8;4;8;7;10;2;2;;;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;2;3;2;4;2;2;4;4;2;2;2;4;4;2;4;2;3;2;2;2;3;2;2;2;2;2;1;1;2;2;1;2;1;3;1;1;1;1;1;2;1;1;2;1;1;2;1;1;1;5;2;4;1;1;2;5;1;5;1;2;1;1;1;5;1;5;1;1;2;2;1;3;5;1;1;1;5;1;2;1;1;3;2;1;2;2;2;2;2;2;2;2;3;2;2;3;2;2;3;1;1;3;1;2;3;2;3;4;1;2;2;2;4;1;9;8;3;10;2;3;1;10;4;4;2;2;1;3;2;4;2;4;4;2;3;1;3;2;4;1;4;4;2;5;3;2;2;5;3;5;4;2;4;2;3;2;4;2;4;4;3;2;2;4;4;2;4;1;3;2;;1;2;2;2;1;2;1;7;1;7;1;2;1;2;3;2;1;1;1;1;7;6;;1;7;1;50;2;7;11;3;2;1;0;0;0;9480;1;1;2;1;3000;3000;1;1;2;25;91610;9000;9000;;;;8;1;51;5;135;8;5;6;9161;;500;160;210;;14545;1,4545;0,9075;7;1,306781
12516;2002;2;13;3;9493;168;570;;;;2;0;1;1;1;0;0;2;1;3;2;11;8;;3;1;2;1;1;7;4;5;4;3;2;1;2;4;5;6;5;3;2;2;3;1;1;2;;3;1;1;3;1;3;3;1;3;1;3;3;1;3;1;2;1;2;2;2;2;1;3;3;2;2;2;3;4;2;2;4;3;2;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;2;2;1;2;1;1;1;1;1;2;1;2;2;1;1;1;4;2;2;2;1;1;4;1;1;2;5;5;5;1;1;1;1;1;1;5;1;1;1;1;3;1;1;1;1;3;2;5;1;1;3;1;5;5;1;1;2;1;1;2;1;1;1;2;3;3;4;3;3;3;1;1;2;2;3;3;4;5;7;2;7;7;10;1;3;3;2;3;1;3;1;3;3;3;3;1;3;1;3;1;3;3;3;3;2;3;2;2;1;3;3;3;3;1;3;1;2;1;3;3;5;4;4;3;3;3;5;1;5;2;;2;;2;2;3;1;2;4;1;1;1;1;2;2;1;3;2;2;1;1;1;1;1;10;;1;1;1;53;2;9;14;3;2;1;0;0;0;9493;1;2;2;1;100;104;2;1;1;;81700;2900;2900;;;;1;1;48;4;134;8;5;1;8170;;530;;;;13709;1,3709;1,05558;7;1,439856
12516;2002;2;4;1;9493;168;572;;;;2;0;0;1;0;0;0;2;1;2;2;2;5;;1;2;;1;91;9;6;3;6;0;2;2;1;10;8;3;7;0;3;2;1;2;;;1;3;1;3;2;1;3;1;1;1;3;2;3;1;3;2;2;1;2;2;2;2;1;5;8;3;2;3;2;2;2;4;2;2;2;1;4;2;3;3;2;2;1;3;2;2;2;1;3;3;2;3;2;2;2;3;3;3;4;3;2;2;8;8;2;2;5;2;2;3;5;5;2;4;5;1;4;1;3;8;1;1;4;5;5;8;8;2;5;1;5;4;1;1;3;8;5;5;5;4;4;5;1;3;3;2;2;3;4;1;4;2;2;2;1;2;8;1;3;2;2;8;1;3;4;4;4;3;3;4;3;4;3;3;1;5;5;6;7;4;9;7;7;1;3;3;2;3;1;2;2;1;5;3;8;8;3;4;4;4;8;4;5;8;8;3;8;8;3;8;4;5;4;2;4;1;2;2;8;5;5;4;8;4;1;8;8;8;5;2;;2;;2;1;4;3;2;2;1;1;1;1;2;2;2;1;4;1;1;5;;4;2;3;2;4;4;2;83;1;1;12;3;3;0;0;0;1;9493;2;3;6;4;;;9;;;;;;;;;;;1;18;1;;;;;;;550;;;;23509;2,3509;1,05558;7;2,46915
